,index,label,area,time,v,rep,condition,id
14358,4,6,4760,35,4,2,3.5 Hypoxia,6_4_2
14359,5,7,6868,35,4,2,3.5 Hypoxia,7_4_2
14360,6,8,7339,35,4,2,3.5 Hypoxia,8_4_2
14361,7,9,1271,35,4,2,3.5 Hypoxia,9_4_2
14362,8,10,3850,35,4,2,3.5 Hypoxia,10_4_2
14363,0,1,17619,36,4,2,3.5 Hypoxia,1_4_2
14364,1,3,492,36,4,2,3.5 Hypoxia,3_4_2
14365,2,4,4674,36,4,2,3.5 Hypoxia,4_4_2
14366,3,5,3711,36,4,2,3.5 Hypoxia,5_4_2
14367,4,6,5360,36,4,2,3.5 Hypoxia,6_4_2
14368,5,7,7394,36,4,2,3.5 Hypoxia,7_4_2
14369,6,8,7884,36,4,2,3.5 Hypoxia,8_4_2
14370,7,9,1362,36,4,2,3.5 Hypoxia,9_4_2
14371,8,10,4086,36,4,2,3.5 Hypoxia,10_4_2
14372,0,1,18133,37,4,2,3.5 Hypoxia,1_4_2
14373,1,3,470,37,4,2,3.5 Hypoxia,3_4_2
14374,2,4,4898,37,4,2,3.5 Hypoxia,4_4_2
14375,3,5,3727,37,4,2,3.5 Hypoxia,5_4_2
14376,4,6,5693,37,4,2,3.5 Hypoxia,6_4_2
14377,5,7,8034,37,4,2,3.5 Hypoxia,7_4_2
14378,6,8,8106,37,4,2,3.5 Hypoxia,8_4_2
14379,7,9,1431,37,4,2,3.5 Hypoxia,9_4_2
14380,8,10,4312,37,4,2,3.5 Hypoxia,10_4_2
14381,0,1,19495,38,4,2,3.5 Hypoxia,1_4_2
14382,1,3,485,38,4,2,3.5 Hypoxia,3_4_2
14383,2,4,5588,38,4,2,3.5 Hypoxia,4_4_2
14384,3,5,4112,38,4,2,3.5 Hypoxia,5_4_2
14385,4,6,6101,38,4,2,3.5 Hypoxia,6_4_2
14386,5,7,8683,38,4,2,3.5 Hypoxia,7_4_2
14387,6,8,8504,38,4,2,3.5 Hypoxia,8_4_2
14388,7,9,1539,38,4,2,3.5 Hypoxia,9_4_2
14389,8,10,4696,38,4,2,3.5 Hypoxia,10_4_2
14390,0,1,20726,39,4,2,3.5 Hypoxia,1_4_2
14391,1,3,478,39,4,2,3.5 Hypoxia,3_4_2
14392,2,4,5862,39,4,2,3.5 Hypoxia,4_4_2
14393,3,5,4351,39,4,2,3.5 Hypoxia,5_4_2
14394,4,6,6527,39,4,2,3.5 Hypoxia,6_4_2
14395,5,7,9204,39,4,2,3.5 Hypoxia,7_4_2
14396,6,8,8911,39,4,2,3.5 Hypoxia,8_4_2
14397,7,9,1638,39,4,2,3.5 Hypoxia,9_4_2
14398,8,10,4912,39,4,2,3.5 Hypoxia,10_4_2
14399,0,1,22003,40,4,2,3.5 Hypoxia,1_4_2
14400,1,3,490,40,4,2,3.5 Hypoxia,3_4_2
14401,2,4,6235,40,4,2,3.5 Hypoxia,4_4_2
14402,3,5,4769,40,4,2,3.5 Hypoxia,5_4_2
14403,4,6,7064,40,4,2,3.5 Hypoxia,6_4_2
14404,5,7,9871,40,4,2,3.5 Hypoxia,7_4_2
14405,6,8,9655,40,4,2,3.5 Hypoxia,8_4_2
14406,7,9,1761,40,4,2,3.5 Hypoxia,9_4_2
14407,8,10,5380,40,4,2,3.5 Hypoxia,10_4_2
14408,0,1,22809,41,4,2,3.5 Hypoxia,1_4_2
14409,1,3,477,41,4,2,3.5 Hypoxia,3_4_2
14410,2,4,6480,41,4,2,3.5 Hypoxia,4_4_2
14411,3,5,5008,41,4,2,3.5 Hypoxia,5_4_2
14412,4,6,7535,41,4,2,3.5 Hypoxia,6_4_2
14413,5,7,10495,41,4,2,3.5 Hypoxia,7_4_2
14414,6,8,10446,41,4,2,3.5 Hypoxia,8_4_2
14415,7,9,1842,41,4,2,3.5 Hypoxia,9_4_2
14416,8,10,5872,41,4,2,3.5 Hypoxia,10_4_2
14417,0,1,24487,42,4,2,3.5 Hypoxia,1_4_2
14418,1,3,510,42,4,2,3.5 Hypoxia,3_4_2
14419,2,4,6995,42,4,2,3.5 Hypoxia,4_4_2
14420,3,5,5301,42,4,2,3.5 Hypoxia,5_4_2
14421,4,6,8098,42,4,2,3.5 Hypoxia,6_4_2
14422,5,7,11476,42,4,2,3.5 Hypoxia,7_4_2
14423,6,8,11297,42,4,2,3.5 Hypoxia,8_4_2
14424,7,9,2008,42,4,2,3.5 Hypoxia,9_4_2
14425,8,10,6464,42,4,2,3.5 Hypoxia,10_4_2
14426,0,1,25853,43,4,2,3.5 Hypoxia,1_4_2
14427,1,3,493,43,4,2,3.5 Hypoxia,3_4_2
14428,2,4,7586,43,4,2,3.5 Hypoxia,4_4_2
14429,3,5,5568,43,4,2,3.5 Hypoxia,5_4_2
14430,4,6,8522,43,4,2,3.5 Hypoxia,6_4_2
14431,5,7,12116,43,4,2,3.5 Hypoxia,7_4_2
14432,6,8,11477,43,4,2,3.5 Hypoxia,8_4_2
14433,7,9,2149,43,4,2,3.5 Hypoxia,9_4_2
14434,8,10,6815,43,4,2,3.5 Hypoxia,10_4_2
14435,0,1,27854,44,4,2,3.5 Hypoxia,1_4_2
14436,1,3,511,44,4,2,3.5 Hypoxia,3_4_2
14437,2,4,8323,44,4,2,3.5 Hypoxia,4_4_2
14438,3,5,6316,44,4,2,3.5 Hypoxia,5_4_2
14439,4,6,9127,44,4,2,3.5 Hypoxia,6_4_2
14440,5,7,13071,44,4,2,3.5 Hypoxia,7_4_2
14441,6,8,12393,44,4,2,3.5 Hypoxia,8_4_2
14442,7,9,2340,44,4,2,3.5 Hypoxia,9_4_2
14443,8,10,7433,44,4,2,3.5 Hypoxia,10_4_2
14444,0,1,29600,45,4,2,3.5 Hypoxia,1_4_2
14445,1,3,521,45,4,2,3.5 Hypoxia,3_4_2
14446,2,4,8918,45,4,2,3.5 Hypoxia,4_4_2
14447,3,5,6663,45,4,2,3.5 Hypoxia,5_4_2
14448,4,6,9654,45,4,2,3.5 Hypoxia,6_4_2
14449,5,7,14112,45,4,2,3.5 Hypoxia,7_4_2
14450,6,8,12858,45,4,2,3.5 Hypoxia,8_4_2
14451,7,9,2446,45,4,2,3.5 Hypoxia,9_4_2
14452,8,10,7935,45,4,2,3.5 Hypoxia,10_4_2
14453,0,1,31739,46,4,2,3.5 Hypoxia,1_4_2
14454,1,3,520,46,4,2,3.5 Hypoxia,3_4_2
14455,2,4,9807,46,4,2,3.5 Hypoxia,4_4_2
14456,3,5,7203,46,4,2,3.5 Hypoxia,5_4_2
14457,4,6,10429,46,4,2,3.5 Hypoxia,6_4_2
14458,5,7,15558,46,4,2,3.5 Hypoxia,7_4_2
14459,6,8,13810,46,4,2,3.5 Hypoxia,8_4_2
14460,7,9,2702,46,4,2,3.5 Hypoxia,9_4_2
14461,8,10,8685,46,4,2,3.5 Hypoxia,10_4_2
14462,0,1,33448,47,4,2,3.5 Hypoxia,1_4_2
14463,1,3,512,47,4,2,3.5 Hypoxia,3_4_2
14464,2,4,10385,47,4,2,3.5 Hypoxia,4_4_2
14465,3,5,7733,47,4,2,3.5 Hypoxia,5_4_2
14466,4,6,11015,47,4,2,3.5 Hypoxia,6_4_2
14467,5,7,16867,47,4,2,3.5 Hypoxia,7_4_2
14468,6,8,14327,47,4,2,3.5 Hypoxia,8_4_2
14469,7,9,2811,47,4,2,3.5 Hypoxia,9_4_2
14470,8,10,9308,47,4,2,3.5 Hypoxia,10_4_2
14471,0,1,35726,48,4,2,3.5 Hypoxia,1_4_2
14472,1,3,530,48,4,2,3.5 Hypoxia,3_4_2
14473,2,4,10995,48,4,2,3.5 Hypoxia,4_4_2
14474,3,5,8349,48,4,2,3.5 Hypoxia,5_4_2
14475,4,6,11798,48,4,2,3.5 Hypoxia,6_4_2
14476,5,7,18354,48,4,2,3.5 Hypoxia,7_4_2
14477,6,8,15697,48,4,2,3.5 Hypoxia,8_4_2
14478,7,9,3094,48,4,2,3.5 Hypoxia,9_4_2
14479,8,10,10170,48,4,2,3.5 Hypoxia,10_4_2
14480,0,1,37706,49,4,2,3.5 Hypoxia,1_4_2
14481,1,3,526,49,4,2,3.5 Hypoxia,3_4_2
14482,2,4,11520,49,4,2,3.5 Hypoxia,4_4_2
14483,3,5,8905,49,4,2,3.5 Hypoxia,5_4_2
14484,4,6,12410,49,4,2,3.5 Hypoxia,6_4_2
14485,5,7,19370,49,4,2,3.5 Hypoxia,7_4_2
14486,6,8,16440,49,4,2,3.5 Hypoxia,8_4_2
14487,7,9,3260,49,4,2,3.5 Hypoxia,9_4_2
14488,8,10,10866,49,4,2,3.5 Hypoxia,10_4_2
14489,0,1,40082,50,4,2,3.5 Hypoxia,1_4_2
14490,1,3,518,50,4,2,3.5 Hypoxia,3_4_2
14491,2,4,12050,50,4,2,3.5 Hypoxia,4_4_2
14492,3,5,9399,50,4,2,3.5 Hypoxia,5_4_2
14493,4,6,13188,50,4,2,3.5 Hypoxia,6_4_2
14494,5,7,20602,50,4,2,3.5 Hypoxia,7_4_2
14495,6,8,17449,50,4,2,3.5 Hypoxia,8_4_2
14496,7,9,3436,50,4,2,3.5 Hypoxia,9_4_2
14497,8,10,11705,50,4,2,3.5 Hypoxia,10_4_2
14498,0,1,42213,51,4,2,3.5 Hypoxia,1_4_2
14499,1,3,509,51,4,2,3.5 Hypoxia,3_4_2
14500,2,4,12650,51,4,2,3.5 Hypoxia,4_4_2
14501,3,5,9851,51,4,2,3.5 Hypoxia,5_4_2
14502,4,6,13947,51,4,2,3.5 Hypoxia,6_4_2
14503,5,7,21673,51,4,2,3.5 Hypoxia,7_4_2
14504,6,8,18360,51,4,2,3.5 Hypoxia,8_4_2
14505,7,9,3572,51,4,2,3.5 Hypoxia,9_4_2
14506,8,10,12388,51,4,2,3.5 Hypoxia,10_4_2
14507,0,1,44143,52,4,2,3.5 Hypoxia,1_4_2
14508,1,3,521,52,4,2,3.5 Hypoxia,3_4_2
14509,2,4,13523,52,4,2,3.5 Hypoxia,4_4_2
14510,3,5,10600,52,4,2,3.5 Hypoxia,5_4_2
14511,4,6,15188,52,4,2,3.5 Hypoxia,6_4_2
14512,5,7,23208,52,4,2,3.5 Hypoxia,7_4_2
14513,6,8,19220,52,4,2,3.5 Hypoxia,8_4_2
14514,7,9,3788,52,4,2,3.5 Hypoxia,9_4_2
14515,8,10,12916,52,4,2,3.5 Hypoxia,10_4_2
14516,0,1,46362,53,4,2,3.5 Hypoxia,1_4_2
14517,1,3,505,53,4,2,3.5 Hypoxia,3_4_2
14518,2,4,14469,53,4,2,3.5 Hypoxia,4_4_2
14519,3,5,11285,53,4,2,3.5 Hypoxia,5_4_2
14520,4,6,15815,53,4,2,3.5 Hypoxia,6_4_2
14521,5,7,24942,53,4,2,3.5 Hypoxia,7_4_2
14522,6,8,20208,53,4,2,3.5 Hypoxia,8_4_2
14523,7,9,3975,53,4,2,3.5 Hypoxia,9_4_2
14524,8,10,13686,53,4,2,3.5 Hypoxia,10_4_2
14525,0,1,49530,54,4,2,3.5 Hypoxia,1_4_2
14526,1,3,517,54,4,2,3.5 Hypoxia,3_4_2
14527,2,4,15352,54,4,2,3.5 Hypoxia,4_4_2
14528,3,5,12200,54,4,2,3.5 Hypoxia,5_4_2
14529,4,6,17037,54,4,2,3.5 Hypoxia,6_4_2
14530,5,7,27254,54,4,2,3.5 Hypoxia,7_4_2
14531,6,8,21480,54,4,2,3.5 Hypoxia,8_4_2
14532,7,9,4334,54,4,2,3.5 Hypoxia,9_4_2
14533,8,10,14721,54,4,2,3.5 Hypoxia,10_4_2
14534,0,1,52060,55,4,2,3.5 Hypoxia,1_4_2
14535,1,3,508,55,4,2,3.5 Hypoxia,3_4_2
14536,2,4,16406,55,4,2,3.5 Hypoxia,4_4_2
14537,3,5,12954,55,4,2,3.5 Hypoxia,5_4_2
14538,4,6,18069,55,4,2,3.5 Hypoxia,6_4_2
14539,5,7,28897,55,4,2,3.5 Hypoxia,7_4_2
14540,6,8,22759,55,4,2,3.5 Hypoxia,8_4_2
14541,7,9,4630,55,4,2,3.5 Hypoxia,9_4_2
14542,8,10,15330,55,4,2,3.5 Hypoxia,10_4_2
14543,0,1,54634,56,4,2,3.5 Hypoxia,1_4_2
14544,1,3,521,56,4,2,3.5 Hypoxia,3_4_2
14545,2,4,17622,56,4,2,3.5 Hypoxia,4_4_2
14546,3,5,13738,56,4,2,3.5 Hypoxia,5_4_2
14547,4,6,19044,56,4,2,3.5 Hypoxia,6_4_2
14548,5,7,30806,56,4,2,3.5 Hypoxia,7_4_2
14549,6,8,23836,56,4,2,3.5 Hypoxia,8_4_2
14550,7,9,4833,56,4,2,3.5 Hypoxia,9_4_2
14551,8,10,16363,56,4,2,3.5 Hypoxia,10_4_2
14552,0,1,57781,57,4,2,3.5 Hypoxia,1_4_2
14553,1,3,523,57,4,2,3.5 Hypoxia,3_4_2
14554,2,4,18601,57,4,2,3.5 Hypoxia,4_4_2
14555,3,5,14926,57,4,2,3.5 Hypoxia,5_4_2
14556,4,6,20391,57,4,2,3.5 Hypoxia,6_4_2
14557,5,7,33226,57,4,2,3.5 Hypoxia,7_4_2
14558,6,8,25129,57,4,2,3.5 Hypoxia,8_4_2
14559,7,9,5237,57,4,2,3.5 Hypoxia,9_4_2
14560,8,10,17663,57,4,2,3.5 Hypoxia,10_4_2
14561,0,3,527,58,4,2,3.5 Hypoxia,3_4_2
14562,1,4,19681,58,4,2,3.5 Hypoxia,4_4_2
14563,2,5,16145,58,4,2,3.5 Hypoxia,5_4_2
14564,3,6,21616,58,4,2,3.5 Hypoxia,6_4_2
14565,4,7,35585,58,4,2,3.5 Hypoxia,7_4_2
14566,5,8,26853,58,4,2,3.5 Hypoxia,8_4_2
14567,6,9,5609,58,4,2,3.5 Hypoxia,9_4_2
14568,0,3,511,59,4,2,3.5 Hypoxia,3_4_2
14569,1,4,20593,59,4,2,3.5 Hypoxia,4_4_2
14570,2,5,16862,59,4,2,3.5 Hypoxia,5_4_2
14571,3,6,22986,59,4,2,3.5 Hypoxia,6_4_2
14572,4,7,37214,59,4,2,3.5 Hypoxia,7_4_2
14573,5,8,28474,59,4,2,3.5 Hypoxia,8_4_2
14574,6,9,6030,59,4,2,3.5 Hypoxia,9_4_2
14575,0,3,517,60,4,2,3.5 Hypoxia,3_4_2
14576,1,4,21745,60,4,2,3.5 Hypoxia,4_4_2
14577,2,5,17762,60,4,2,3.5 Hypoxia,5_4_2
14578,3,7,39010,60,4,2,3.5 Hypoxia,7_4_2
14579,4,8,30276,60,4,2,3.5 Hypoxia,8_4_2
14580,5,9,6393,60,4,2,3.5 Hypoxia,9_4_2
14581,0,3,518,61,4,2,3.5 Hypoxia,3_4_2
14582,1,4,23211,61,4,2,3.5 Hypoxia,4_4_2
14583,2,5,18741,61,4,2,3.5 Hypoxia,5_4_2
14584,3,7,42086,61,4,2,3.5 Hypoxia,7_4_2
14585,4,8,32365,61,4,2,3.5 Hypoxia,8_4_2
14586,5,9,7005,61,4,2,3.5 Hypoxia,9_4_2
14587,0,3,521,62,4,2,3.5 Hypoxia,3_4_2
14588,1,4,24541,62,4,2,3.5 Hypoxia,4_4_2
14589,2,5,19696,62,4,2,3.5 Hypoxia,5_4_2
14590,3,7,45482,62,4,2,3.5 Hypoxia,7_4_2
14591,4,8,34424,62,4,2,3.5 Hypoxia,8_4_2
14592,5,9,7477,62,4,2,3.5 Hypoxia,9_4_2
14593,0,3,496,63,4,2,3.5 Hypoxia,3_4_2
14594,1,4,25348,63,4,2,3.5 Hypoxia,4_4_2
14595,2,5,20406,63,4,2,3.5 Hypoxia,5_4_2
14596,3,7,47881,63,4,2,3.5 Hypoxia,7_4_2
14597,4,8,36396,63,4,2,3.5 Hypoxia,8_4_2
14598,5,9,7826,63,4,2,3.5 Hypoxia,9_4_2
14599,0,3,510,64,4,2,3.5 Hypoxia,3_4_2
14600,1,8,39065,64,4,2,3.5 Hypoxia,8_4_2
14601,2,9,8404,64,4,2,3.5 Hypoxia,9_4_2
14602,0,8,42028,65,4,2,3.5 Hypoxia,8_4_2
14603,1,9,8946,65,4,2,3.5 Hypoxia,9_4_2
14604,0,8,45144,66,4,2,3.5 Hypoxia,8_4_2
14605,1,9,9601,66,4,2,3.5 Hypoxia,9_4_2
14606,0,8,47716,67,4,2,3.5 Hypoxia,8_4_2
14607,1,9,10174,67,4,2,3.5 Hypoxia,9_4_2
14608,0,8,50754,68,4,2,3.5 Hypoxia,8_4_2
14609,1,9,10734,68,4,2,3.5 Hypoxia,9_4_2
14610,0,8,54293,69,4,2,3.5 Hypoxia,8_4_2
14611,1,9,11546,69,4,2,3.5 Hypoxia,9_4_2
14612,0,8,57026,70,4,2,3.5 Hypoxia,8_4_2
14613,1,9,12207,70,4,2,3.5 Hypoxia,9_4_2
14614,0,9,13048,71,4,2,3.5 Hypoxia,9_4_2
14615,0,9,14086,72,4,2,3.5 Hypoxia,9_4_2
14616,0,9,15043,73,4,2,3.5 Hypoxia,9_4_2
14617,0,9,15835,74,4,2,3.5 Hypoxia,9_4_2
14618,0,1,652,0,5,2,3.5 Hypoxia,1_5_2
14619,1,2,698,0,5,2,3.5 Hypoxia,2_5_2
14620,2,3,436,0,5,2,3.5 Hypoxia,3_5_2
14621,3,4,852,0,5,2,3.5 Hypoxia,4_5_2
14622,4,5,585,0,5,2,3.5 Hypoxia,5_5_2
14623,0,1,671,1,5,2,3.5 Hypoxia,1_5_2
14624,1,2,728,1,5,2,3.5 Hypoxia,2_5_2
14625,2,3,449,1,5,2,3.5 Hypoxia,3_5_2
14626,3,4,878,1,5,2,3.5 Hypoxia,4_5_2
14627,4,5,590,1,5,2,3.5 Hypoxia,5_5_2
14628,0,1,683,2,5,2,3.5 Hypoxia,1_5_2
14629,1,2,731,2,5,2,3.5 Hypoxia,2_5_2
14630,2,3,460,2,5,2,3.5 Hypoxia,3_5_2
14631,3,4,898,2,5,2,3.5 Hypoxia,4_5_2
14632,4,5,587,2,5,2,3.5 Hypoxia,5_5_2
14633,0,1,706,3,5,2,3.5 Hypoxia,1_5_2
14634,1,2,757,3,5,2,3.5 Hypoxia,2_5_2
14635,2,3,479,3,5,2,3.5 Hypoxia,3_5_2
14636,3,4,958,3,5,2,3.5 Hypoxia,4_5_2
14637,4,5,633,3,5,2,3.5 Hypoxia,5_5_2
14638,0,1,722,4,5,2,3.5 Hypoxia,1_5_2
14639,1,2,761,4,5,2,3.5 Hypoxia,2_5_2
14640,2,3,479,4,5,2,3.5 Hypoxia,3_5_2
14641,3,4,965,4,5,2,3.5 Hypoxia,4_5_2
14642,4,5,639,4,5,2,3.5 Hypoxia,5_5_2
14643,0,1,724,5,5,2,3.5 Hypoxia,1_5_2
14644,1,2,765,5,5,2,3.5 Hypoxia,2_5_2
14645,2,3,494,5,5,2,3.5 Hypoxia,3_5_2
14646,3,4,990,5,5,2,3.5 Hypoxia,4_5_2
14647,4,5,673,5,5,2,3.5 Hypoxia,5_5_2
14648,0,1,734,6,5,2,3.5 Hypoxia,1_5_2
14649,1,2,763,6,5,2,3.5 Hypoxia,2_5_2
14650,2,3,495,6,5,2,3.5 Hypoxia,3_5_2
14651,3,4,1014,6,5,2,3.5 Hypoxia,4_5_2
14652,4,5,695,6,5,2,3.5 Hypoxia,5_5_2
14653,0,1,740,7,5,2,3.5 Hypoxia,1_5_2
14654,1,2,759,7,5,2,3.5 Hypoxia,2_5_2
14655,2,3,502,7,5,2,3.5 Hypoxia,3_5_2
14656,3,4,1039,7,5,2,3.5 Hypoxia,4_5_2
14657,4,5,724,7,5,2,3.5 Hypoxia,5_5_2
14658,0,1,753,8,5,2,3.5 Hypoxia,1_5_2
14659,1,2,728,8,5,2,3.5 Hypoxia,2_5_2
14660,2,3,519,8,5,2,3.5 Hypoxia,3_5_2
14661,3,4,1047,8,5,2,3.5 Hypoxia,4_5_2
14662,4,5,742,8,5,2,3.5 Hypoxia,5_5_2
14663,0,1,772,9,5,2,3.5 Hypoxia,1_5_2
14664,1,2,748,9,5,2,3.5 Hypoxia,2_5_2
14665,2,3,533,9,5,2,3.5 Hypoxia,3_5_2
14666,3,4,1104,9,5,2,3.5 Hypoxia,4_5_2
14667,4,5,779,9,5,2,3.5 Hypoxia,5_5_2
14668,0,1,781,10,5,2,3.5 Hypoxia,1_5_2
14669,1,2,753,10,5,2,3.5 Hypoxia,2_5_2
14670,2,3,556,10,5,2,3.5 Hypoxia,3_5_2
14671,3,4,1172,10,5,2,3.5 Hypoxia,4_5_2
14672,4,5,814,10,5,2,3.5 Hypoxia,5_5_2
14673,0,1,841,11,5,2,3.5 Hypoxia,1_5_2
14674,1,2,776,11,5,2,3.5 Hypoxia,2_5_2
14675,2,3,577,11,5,2,3.5 Hypoxia,3_5_2
14676,3,4,1217,11,5,2,3.5 Hypoxia,4_5_2
14677,4,5,869,11,5,2,3.5 Hypoxia,5_5_2
14678,0,1,882,12,5,2,3.5 Hypoxia,1_5_2
14679,1,2,797,12,5,2,3.5 Hypoxia,2_5_2
14680,2,3,592,12,5,2,3.5 Hypoxia,3_5_2
14681,3,4,1269,12,5,2,3.5 Hypoxia,4_5_2
14682,4,5,896,12,5,2,3.5 Hypoxia,5_5_2
14683,0,1,922,13,5,2,3.5 Hypoxia,1_5_2
14684,1,2,833,13,5,2,3.5 Hypoxia,2_5_2
14685,2,3,627,13,5,2,3.5 Hypoxia,3_5_2
14686,3,4,1350,13,5,2,3.5 Hypoxia,4_5_2
14687,4,5,946,13,5,2,3.5 Hypoxia,5_5_2
14688,0,1,941,14,5,2,3.5 Hypoxia,1_5_2
14689,1,2,882,14,5,2,3.5 Hypoxia,2_5_2
14690,2,3,649,14,5,2,3.5 Hypoxia,3_5_2
14691,3,4,1399,14,5,2,3.5 Hypoxia,4_5_2
14692,4,5,976,14,5,2,3.5 Hypoxia,5_5_2
14693,0,1,1028,15,5,2,3.5 Hypoxia,1_5_2
14694,1,2,945,15,5,2,3.5 Hypoxia,2_5_2
14695,2,3,715,15,5,2,3.5 Hypoxia,3_5_2
14696,3,4,1593,15,5,2,3.5 Hypoxia,4_5_2
14697,4,5,1057,15,5,2,3.5 Hypoxia,5_5_2
14698,0,1,1047,16,5,2,3.5 Hypoxia,1_5_2
14699,1,2,1031,16,5,2,3.5 Hypoxia,2_5_2
14700,2,3,719,16,5,2,3.5 Hypoxia,3_5_2
14701,3,4,1633,16,5,2,3.5 Hypoxia,4_5_2
14702,4,5,1065,16,5,2,3.5 Hypoxia,5_5_2
14703,0,1,1106,17,5,2,3.5 Hypoxia,1_5_2
14704,1,2,1101,17,5,2,3.5 Hypoxia,2_5_2
14705,2,3,786,17,5,2,3.5 Hypoxia,3_5_2
14706,3,4,1831,17,5,2,3.5 Hypoxia,4_5_2
14707,4,5,1210,17,5,2,3.5 Hypoxia,5_5_2
14708,0,1,1214,18,5,2,3.5 Hypoxia,1_5_2
14709,1,2,1182,18,5,2,3.5 Hypoxia,2_5_2
14710,2,3,860,18,5,2,3.5 Hypoxia,3_5_2
14711,3,4,2094,18,5,2,3.5 Hypoxia,4_5_2
14712,4,5,1289,18,5,2,3.5 Hypoxia,5_5_2
14713,0,1,1240,19,5,2,3.5 Hypoxia,1_5_2
14714,1,2,1264,19,5,2,3.5 Hypoxia,2_5_2
14715,2,3,893,19,5,2,3.5 Hypoxia,3_5_2
14716,3,4,2239,19,5,2,3.5 Hypoxia,4_5_2
14717,4,5,1333,19,5,2,3.5 Hypoxia,5_5_2
14718,0,1,1283,20,5,2,3.5 Hypoxia,1_5_2
14719,1,2,1365,20,5,2,3.5 Hypoxia,2_5_2
14720,2,3,926,20,5,2,3.5 Hypoxia,3_5_2
14721,3,4,2356,20,5,2,3.5 Hypoxia,4_5_2
14722,4,5,1321,20,5,2,3.5 Hypoxia,5_5_2
14723,0,1,1376,21,5,2,3.5 Hypoxia,1_5_2
14724,1,2,1490,21,5,2,3.5 Hypoxia,2_5_2
14725,2,3,1014,21,5,2,3.5 Hypoxia,3_5_2
14726,3,4,2588,21,5,2,3.5 Hypoxia,4_5_2
14727,4,5,1500,21,5,2,3.5 Hypoxia,5_5_2
14728,0,1,1468,22,5,2,3.5 Hypoxia,1_5_2
14729,1,2,1561,22,5,2,3.5 Hypoxia,2_5_2
14730,2,3,1087,22,5,2,3.5 Hypoxia,3_5_2
14731,3,4,2813,22,5,2,3.5 Hypoxia,4_5_2
14732,4,5,1577,22,5,2,3.5 Hypoxia,5_5_2
14733,0,1,1553,23,5,2,3.5 Hypoxia,1_5_2
14734,1,2,1686,23,5,2,3.5 Hypoxia,2_5_2
14735,2,3,1121,23,5,2,3.5 Hypoxia,3_5_2
14736,3,4,3031,23,5,2,3.5 Hypoxia,4_5_2
14737,4,5,1626,23,5,2,3.5 Hypoxia,5_5_2
14738,0,1,1660,24,5,2,3.5 Hypoxia,1_5_2
14739,1,2,1808,24,5,2,3.5 Hypoxia,2_5_2
14740,2,3,1192,24,5,2,3.5 Hypoxia,3_5_2
14741,3,4,3145,24,5,2,3.5 Hypoxia,4_5_2
14742,4,5,1634,24,5,2,3.5 Hypoxia,5_5_2
14743,0,1,1783,25,5,2,3.5 Hypoxia,1_5_2
14744,1,2,1969,25,5,2,3.5 Hypoxia,2_5_2
14745,2,3,1300,25,5,2,3.5 Hypoxia,3_5_2
14746,3,4,3431,25,5,2,3.5 Hypoxia,4_5_2
14747,4,5,1782,25,5,2,3.5 Hypoxia,5_5_2
14748,0,1,1962,26,5,2,3.5 Hypoxia,1_5_2
14749,1,2,2180,26,5,2,3.5 Hypoxia,2_5_2
14750,2,3,1439,26,5,2,3.5 Hypoxia,3_5_2
14751,3,4,3721,26,5,2,3.5 Hypoxia,4_5_2
14752,4,5,1898,26,5,2,3.5 Hypoxia,5_5_2
14753,0,1,2104,27,5,2,3.5 Hypoxia,1_5_2
14754,1,2,2268,27,5,2,3.5 Hypoxia,2_5_2
14755,2,3,1518,27,5,2,3.5 Hypoxia,3_5_2
14756,3,4,4024,27,5,2,3.5 Hypoxia,4_5_2
14757,4,5,2043,27,5,2,3.5 Hypoxia,5_5_2
14758,0,1,2215,28,5,2,3.5 Hypoxia,1_5_2
14759,1,2,2457,28,5,2,3.5 Hypoxia,2_5_2
14760,2,3,1605,28,5,2,3.5 Hypoxia,3_5_2
14761,3,4,4190,28,5,2,3.5 Hypoxia,4_5_2
14762,4,5,2070,28,5,2,3.5 Hypoxia,5_5_2
14763,0,1,2408,29,5,2,3.5 Hypoxia,1_5_2
14764,1,2,2652,29,5,2,3.5 Hypoxia,2_5_2
14765,2,3,1721,29,5,2,3.5 Hypoxia,3_5_2
14766,3,4,4809,29,5,2,3.5 Hypoxia,4_5_2
14767,4,5,2230,29,5,2,3.5 Hypoxia,5_5_2
14768,0,1,2553,30,5,2,3.5 Hypoxia,1_5_2
14769,1,2,2823,30,5,2,3.5 Hypoxia,2_5_2
14770,2,3,1822,30,5,2,3.5 Hypoxia,3_5_2
14771,3,4,4999,30,5,2,3.5 Hypoxia,4_5_2
14772,4,5,2232,30,5,2,3.5 Hypoxia,5_5_2
14773,0,1,2697,31,5,2,3.5 Hypoxia,1_5_2
14774,1,2,3043,31,5,2,3.5 Hypoxia,2_5_2
14775,2,3,2016,31,5,2,3.5 Hypoxia,3_5_2
14776,3,4,5231,31,5,2,3.5 Hypoxia,4_5_2
14777,4,5,2310,31,5,2,3.5 Hypoxia,5_5_2
14778,0,1,2938,32,5,2,3.5 Hypoxia,1_5_2
14779,1,2,3299,32,5,2,3.5 Hypoxia,2_5_2
14780,2,3,2205,32,5,2,3.5 Hypoxia,3_5_2
14781,3,4,5777,32,5,2,3.5 Hypoxia,4_5_2
14782,4,5,2511,32,5,2,3.5 Hypoxia,5_5_2
14783,0,1,3113,33,5,2,3.5 Hypoxia,1_5_2
